HT_MI_5_weight,HT_MI_5_mean,HT_MI_5_std,HT_MI_3_weight,HT_MI_3_mean,HT_MI_3_std,HT_MI_1_weight,HT_MI_1_mean,HT_MI_1_std,HT_MI_0.1_weight,HT_MI_0.1_mean,HT_MI_0.1_std,HT_MI_0.01_weight,HT_MI_0.01_mean,HT_MI_0.01_std,HT_H_5_weight,HT_H_5_mean,HT_H_5_std,HT_H_5_radius,HT_H_5_magnitude,HT_H_5_covariance,HT_H_5_pcc,HT_H_3_weight,HT_H_3_mean,HT_H_3_std,HT_H_3_radius,HT_H_3_magnitude,HT_H_3_covariance,HT_H_3_pcc,HT_H_1_weight,HT_H_1_mean,HT_H_1_std,HT_H_1_radius,HT_H_1_magnitude,HT_H_1_covariance,HT_H_1_pcc,HT_H_0.1_weight,HT_H_0.1_mean,HT_H_0.1_std,HT_H_0.1_radius,HT_H_0.1_magnitude,HT_H_0.1_covariance,HT_H_0.1_pcc,HT_H_0.01_weight,HT_H_0.01_mean,HT_H_0.01_std,HT_H_0.01_radius,HT_H_0.01_magnitude,HT_H_0.01_covariance,HT_H_0.01_pcc,HT_jit_5_weight,HT_jit_5_mean,HT_jit_5_std,HT_jit_3_weight,HT_jit_3_mean,HT_jit_3_std,HT_jit_1_weight,HT_jit_1_mean,HT_jit_1_std,HT_jit_0.1_weight,HT_jit_0.1_mean,HT_jit_0.1_std,HT_jit_0.01_weight,HT_jit_0.01_mean,HT_jit_0.01_std,HT_Hp_5_weight,HT_Hp_5_mean,HT_Hp_5_std,HT_Hp_5_radius,HT_Hp_5_magnitude,HT_Hp_5_covariance,HT_Hp_5_pcc,HT_Hp_3_weight,HT_Hp_3_mean,HT_Hp_3_std,HT_Hp_3_radius,HT_Hp_3_magnitude,HT_Hp_3_covariance,HT_Hp_3_pcc,HT_Hp_1_weight,HT_Hp_1_mean,HT_Hp_1_std,HT_Hp_1_radius,HT_Hp_1_magnitude,HT_Hp_1_covariance,HT_Hp_1_pcc,HT_Hp_0.1_weight,HT_Hp_0.1_mean,HT_Hp_0.1_std,HT_Hp_0.1_radius,HT_Hp_0.1_magnitude,HT_Hp_0.1_covariance,HT_Hp_0.1_pcc,HT_Hp_0.01_weight,HT_Hp_0.01_mean,HT_Hp_0.01_std,HT_Hp_0.01_radius,HT_Hp_0.01_magnitude,HT_Hp_0.01_covariance,HT_Hp_0.01_pcc
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000042731228902,59.99999999999999,4.547473508864641e-13,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000042731228902,59.99999999999999,4.547473508864641e-13,18368.74948559849,121.77131819551583,6.211074780495719e-13,6.7958200995195866e-09,1.0,1783.627776145935,0.0,1.0,1783.627776145935,0.0,1.0,1783.627776145935,0.0,1.0,1783.627776145935,0.0,1.0000042731228902,1783.646146913275,78.97856002347544,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000042731228902,59.99999999999999,4.547473508864641e-13,4.547473508864641e-13,59.99999999999999,-5.873117991921254e-17,0.0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,3.842316930711629e-134,0.0,1.0,60.0,0.0,0.0,60.0,-1.1784579148144811e-08,0.0,1.0,11513.364480018616,0.0,1.0,11513.364480018616,0.0,1.0,11513.364480018616,0.0,1.0,11513.364480018616,0.0,1.0,11513.364480018616,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,-5.530480869691882e-141,0.0,1.0,60.0,0.0,0.0,60.0,-4.4766548684409364e-09,0.0
1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.024202348857685,647.774477056632,8361.399308895227,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,2.6495270092132155e-150,0.0,1.024202348857685,647.774477056632,8361.399308895227,8361.399308895227,647.774477056632,84.66159503912363,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750435,8.265487849712372e-09,1.024202348857685,796.2502494313746,2779797.9875018345,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,-3.8136256593158613e-157,0.0,1.024202348857685,647.774477056632,8361.399308895227,8361.399308895227,647.774477056632,31.806978364513075,0.0
1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.0000066572591724,661.9959923566581,2.412585230602417,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0000066572591724,661.9959923566581,2.412585230602417,2.412585230602417,661.9959923566581,0.3505226076902818,0.0,1.0,1719.6646399497986,0.0,1.0,1719.6646399497986,0.0,1.0,1719.6646399497986,0.0,1.0,1719.6646399497986,0.0,1.0000066572591724,1719.6650658884373,0.027777791023254395,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0000066572591724,661.9959923566581,2.412585230602417,2.412585230602417,661.9959923566581,-3.5423931362980614e-14,0.0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000000083040046,60.000004999010756,0.0030094044482211757,1.1555720768691329,141.0453702304423,42220.960842936795,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000083040046,60.000004999010756,0.0030094044482211757,0.0030094044482211757,60.000004999010756,-8.85217910787891e-15,0.0,1.1555720768691329,141.0453702304423,42220.960842936795,42220.960842936795,141.0453702304423,-6134.196619517792,0.0,1.0,268.43545603752136,0.0,1.0,268.43545603752136,0.0,1.0,268.43545603752136,0.0,1.0000000083040046,268.4354680885351,0.01748878275975585,1.1555720768691329,463.81124343988245,245363.433162813,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000083040046,60.000004999010756,0.0030094044482211757,0.0030094044482211757,60.000004999010756,0.0,0.0,1.1555720768691329,141.0453702304423,42220.960842936795,42220.960842936795,141.0453702304423,6.199239493343687e-10,0.0
1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.000015456720847,661.9919478741732,4.847314910963178,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,-1.622756811393391e-63,0.0,1.000015456720847,661.9919478741732,4.847314910963178,4.847314910963178,661.9919478741732,0.6094480029587772,0.0,1.0,1619.0013439655304,0.0,1.0,1619.0013439655304,0.0,1.0,1619.0013439655304,0.0,1.0,1619.0013439655304,0.0,1.000015456720847,1618.9834887906038,24.41825798433274,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.000015456720847,661.9919478741732,4.847314910963178,4.847314910963178,661.9919478741732,-2.1050886193502167e-07,0.0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000000083040046,60.000004999010756,0.0030094044482211757,1.1555734458105476,141.04544286693735,42220.99279639829,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000083040046,60.000004999010756,0.0030094044482211757,0.0030094044482211757,60.000004999010756,-8.85217910787891e-15,0.0,1.1555734458105476,141.04544286693735,42220.99279639829,42220.99279639829,141.04544286693735,-6134.1599944304335,0.0,1.0,268.43545603752136,0.0,1.0,268.43545603752136,0.0,1.0,268.43545603752136,0.0,1.0000000083040046,268.43546725262667,0.015146738543990068,1.1555734458105476,450.2580930579467,212504.020805189,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000083040046,60.000004999010756,0.0030094044482211757,0.0030094044482211757,60.000004999010756,0.0,0.0,1.1555734458105476,141.04544286693735,42220.99279639829,42220.99279639829,141.04544286693735,0.0018335420600734008,0.0
1.0,662.0,0.0,1.0000000000000007,661.9999999999995,2.9103830456733704e-10,1.0000089033767892,661.9946402148931,3.2265619070385583,1.312575891789193,518.6401482218103,65750.58366860572,2.0287103303611733,397.83644419255126,89244.07637924908,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0000000000000007,661.9999999999995,2.9103830456733704e-10,2.9103830456733704e-10,661.9999999999995,0.0,0.0,1.0000089033767892,661.9946402148931,3.2265619070385583,3.2265619070385583,661.9946402148931,0.0,0.0,1.312575891789193,518.6401482218103,65750.58366860572,65750.58366860572,518.6401482218103,1.934056870468156e-07,0.0,2.0287103303611733,397.83644419255126,89244.07637924908,89244.07637924908,397.83644419255126,8278.43939755133,0.0,1.0,16.7772159576416,0.0,1.0000000000000007,16.77721595764178,4.473577064345591e-11,1.0000089033767892,16.7794565458263,0.5638574590705616,1.312575891789193,76.70693340614127,11490.240467268546,2.0287103303611733,236.58496751955013,154722.69928758338,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0000000000000007,661.9999999999995,2.9103830456733704e-10,2.9103830456733704e-10,661.9999999999995,0.0,0.0,1.0000089033767892,661.9946402148931,3.2265619070385583,3.2265619070385583,661.9946402148931,0.0,0.0,1.312575891789193,518.6401482218103,65750.58366860572,65750.58366860572,518.6401482218103,0.0,0.0,2.0287103303611733,397.83644419255126,89244.07637924908,89244.07637924908,397.83644419255126,-1.0763013656103728,0.0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0001196102005332,60.054851479304915,33.01758185677909,1.8001739713038027,210.16766907529515,67850.60794782033,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0001196102005332,60.054851479304915,33.01758185677909,33.01758185677909,60.054851479304915,-7.398809900113012e-11,0.0,1.8001739713038027,210.16766907529515,67850.60794782033,67850.60794782033,210.16766907529515,-3616.3667064133256,0.0,1.0,134.2177278995514,0.0,1.0,134.2177278995514,0.0,1.0,134.2177278995514,0.0,1.0001196102005332,134.21084984457474,1.7697006984853942,1.8001739713038027,179.71977490382884,71361.43380388715,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0001196102005332,60.054851479304915,33.01758185677909,33.01758185677909,60.054851479304915,0.0,0.0,1.8001739713038027,210.16766907529515,67850.60794782033,67850.60794782033,210.16766907529515,0.21109989764048534,0.0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0345273374759856,65.01184415367389,2992.0115986909677,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,-4.985399079266717e-28,0.0,1.0345273374759856,65.01184415367389,2992.0115986909677,2992.0115986909677,65.01184415367389,-544.4225224836873,0.0,1.0,570.4253439903259,0.0,1.0,570.4253439903259,0.0,1.0,570.4253439903259,0.0,1.0,570.4253439903259,0.0,1.0345273374759856,557.3855503097557,7306.370788514963,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0345273374759856,65.01184415367389,2992.0115986909677,2992.0115986909677,65.01184415367389,-411.00145949843056,0.0
1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.0,662.0,0.0,1.0006059782055694,661.6384572755854,217.51800695597194,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,-2.370556235535719e-60,0.0,1.0006059782055694,661.6384572755854,217.51800695597194,217.51800695597194,661.6384572755854,31.273152184945136,0.0,1.0,1073.7418241500854,0.0,1.0,1073.7418241500854,0.0,1.0,1073.7418241500854,0.0,1.0,1073.7418241500854,0.0,1.0006059782055694,1073.429112997972,165.7973971441388,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0,662.0,0.0,0.0,662.0,0.0,0.0,1.0006059782055694,661.6384572755854,217.51800695597194,217.51800695597194,661.6384572755854,30.404892281001516,0.0
2.0,373.5,83232.25,2.0,373.5,83232.25,2.0,373.5,83232.25,2.0,373.5,83232.25,2.000605978205569,373.4065597618144,83236.76192185612,2.0,373.5,83232.25,83232.25,373.5,0.0,0.0,2.0,373.5,83232.25,83232.25,373.5,0.0,0.0,2.0,373.5,83232.25,83232.25,373.5,0.0,0.0,2.0,373.5,83232.25,83232.25,373.5,-2.554359070927603e-07,0.0,2.000605978205569,373.4065597618144,83236.76192185612,83236.76192185612,373.4065597618144,-12593.149336508552,0.0,2.0,536.8709120750427,288230.37623228825,2.0,536.8709120750427,288230.37623228825,2.0,536.8709120750427,288230.37623228825,2.0,536.8709120750427,288230.37623228825,2.000605978205569,536.877125904153,288145.41253745806,2.0,373.5,83232.25,83232.25,373.5,0.0,0.0,2.0,373.5,83232.25,83232.25,373.5,0.0,0.0,2.0,373.5,83232.25,83232.25,373.5,0.0,0.0,2.0,373.5,83232.25,83232.25,373.5,-2.554359070927603e-07,0.0,2.000605978205569,373.4065597618144,83236.76192185612,83236.76192185612,373.4065597618144,-12214.930725323602,0.0
1.0,85.0,0.0,1.0,85.0,0.0,1.0,85.0,0.0,1.0,85.0,0.0,1.0,85.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,2.0590580961813102e-286,0.0,1.0,85.0,0.0,0.0,85.0,2.1238421742129308e-12,0.0,1.0,8783.921152114868,0.0,1.0,8783.921152114868,0.0,1.0,8783.921152114868,0.0,1.0,8783.921152114868,0.0,1.0,8783.921152114868,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,-2.963727775679828e-293,0.0,1.0,85.0,0.0,0.0,85.0,7.979178963442535e-13,0.0
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0095460103566958,54.29312811701669,9.001047534531608,1.628032603445292,65.95861229412921,227.70857311670716,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0095460103566958,54.29312811701669,9.001047534531608,9.001047534531608,54.29312811701669,83.76781334556134,0.0,1.628032603445292,65.95861229412921,227.70857311670716,83237.07338938597,379.18728539986773,1891.2341706538784,0.4344082121413608,1.0,8048.869375944138,0.0,1.0,8048.869375944138,0.0,1.0,8048.869375944138,0.0,1.0,8048.869375944138,0.0,1.0,8048.869375944138,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,83236.76192185612,377.2909472451645,7.320452757959399e-23,0.0
1.0,54.0,0.0,1.0,54.0,0.0,1.0000000000792701,54.0,0.0,1.0986363652783548,54.02631725376766,0.8151422689520587,2.29019154731313,60.736947622386296,163.4589130271993,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0000000000792701,54.0,0.0,0.0,54.0,0.0,0.0,1.0986363652783548,54.02631725376766,0.8151422689520587,0.8151422689520587,54.02631725376766,14.431599798422926,0.0,2.29019154731313,60.736947622386296,163.4589130271993,83236.92242059408,378.3139379928236,1913.6307182576804,0.5187955497540103,1.0,33.55443215370178,0.0,1.0,33.55443215370178,0.0,1.0000000000792701,33.554432789076635,0.005092729596526624,1.0977036848905026,746.976293030807,5209330.151137691,1.7924850795879563,3577.2478070589227,15846055.728741826,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0000000000792701,54.0,0.0,0.0,54.0,0.0,0.0,1.0977036848905026,54.0,0.0,0.0,54.0,0.0,0.0,1.7924850795879563,54.0,0.0,83236.76192185609,377.2909472451645,3.2820863769202234e-23,0.0
2.0,54.0,0.0,2.0,54.0,0.0,2.00000000007927,54.00000000000001,0.0,2.098636365278355,54.01377708520722,0.4268998333473064,3.29019154731313,58.689362390490636,123.38011447586177,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.00000000007927,54.00000000000001,0.0,0.0,54.00000000000001,1.0249578962933204e-12,0.0,2.098636365278355,54.01377708520722,0.4268998333473064,0.4268998333473064,54.01377708520722,9.448882978515924,0.0,3.29019154731313,58.689362390490636,123.38011447586177,83236.8533636898,377.990608522164,1744.1097247530658,0.5442439760011679,2.0,16.77721607685089,281.474979289344,2.0,16.77721607685089,281.474979289344,2.00000000007927,16.777216395203286,281.4775363139637,2.0977036848905026,390.8839152506735,2865172.027882521,2.7924850795879563,2296.2211569230653,13113040.721283805,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,83236.76192185609,377.2909472451645,8.288640025328711e-11,0.0
3.0,54.0,0.0,3.0,54.0,0.0,3.00000000007927,54.00000000000001,0.0,3.098636365278355,54.00933090837873,0.28917109388976314,4.29019154731313,57.59631972822827,98.55239598743219,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.00000000007927,54.00000000000001,0.0,0.0,54.00000000000001,1.366610528409149e-12,0.0,3.098636365278355,54.00933090837873,0.28917109388976314,0.28917109388976314,54.00933090837873,7.268273473326168,0.0,4.29019154731313,57.59631972822827,98.55239598743219,83236.82026489543,377.8224383482138,1580.1105232947707,0.5516914880268611,3.0,11.184810717900595,250.19998159052795,3.0,11.184810717900595,250.19998159052795,3.00000000007927,11.184810930283295,250.20168864906813,3.0977036848905026,264.6988585077493,1973638.8850653933,3.7924850795879563,1690.7550552152786,10679097.541914264,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,83236.76192185609,377.2909472451645,4.1858427283527155e-11,0.0
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000000000000002,60.0000000000001,6.411937647499144e-11,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,7.067669788597462e-308,0.0,1.0000000000000002,60.0000000000001,6.411937647499144e-11,98.5523959874331,83.17052390262015,1.4280784052004612e-14,1.7964859009458045e-10,1.0,5234.4913918972015,0.0,1.0,5234.4913918972015,0.0,1.0,5234.4913918972015,0.0,1.0,5234.4913918972015,0.0,1.0000000000000002,5234.491391897201,3.725290298461914e-09,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,-1.017292776e-314,0.0,1.0000000000000002,60.0000000000001,6.411937647499144e-11,6.411937647499144e-11,104.0432602334241,5.654967329592165e-15,0.0
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.038640821671679,54.13379480797717,4.1297379966504195,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,1.1741754931942722e-216,0.0,1.0,54.0,0.0,0.0,54.0,7.912223973049291e-20,0.0,1.038640821671679,54.13379480797717,4.1297379966504195,83236.76202430317,377.31011994573606,96.19744972750559,0.16407587177623065,1.0,679.4772479534149,0.0,1.0,679.4772479534149,0.0,1.0,679.4772479534149,0.0,1.0,679.4772479534149,0.0,1.034158087823524,712.8796035131251,385392.346966301,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,83236.76192185603,377.29094724516455,3.889831330465963e-10,0.0
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0000911263122243,53.99999999999999,4.547473508864641e-13,1.409665854507337,54.038882380645994,1.2038419605014496,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,4.6362939591019415e-257,0.0,1.0000911263122243,53.99999999999999,4.547473508864641e-13,4.547473508864641e-13,53.99999999999999,-2.049729008415083e-12,0.0,1.409665854507337,54.038882380645994,1.2038419605014496,83236.76193056157,377.2965142723993,35.9142407330107,0.11345518871555496,1.0,134.2177278995514,0.0,1.0,134.2177278995514,0.0,1.0,134.2177278995514,0.0,1.0000911263122243,134.26741086139393,27.08763953243033,1.407897752431898,301.8683105310629,180562.59574685554,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0000911263122243,53.99999999999999,4.547473508864641e-13,4.547473508864641e-13,53.99999999999999,-3.897076890334817e-16,0.0,1.3944249503384483,54.0,4.547473508864641e-13,83236.76192185606,377.2909472451645,1.1004156995456081e-10,5.656061206015753e-07
1.0,85.0,0.0,1.0,85.0,0.0,1.0,85.0,0.0,1.0000000000792701,84.99999999801824,4.9544723879080266e-08,1.0977036858592886,82.77481648467807,50.67814620619447,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0000000000792701,84.99999999801824,4.9544723879080266e-08,4.9544723879080266e-08,100.7025322405703,5.60204e-318,0.0,1.0977036858592886,82.77481648467807,50.67814620619447,50.69244261586027,98.85277463491565,8.956417292934332e-16,1.1466720357224531e-16,1.0,335.54432010650635,0.0,1.0,335.54432010650635,0.0,1.0,335.54432010650635,0.0,1.0000000000792701,335.54432049484643,0.001902457544929348,1.0977036858592886,771.5865707698381,1946015.0627006101,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,0.0,0.0,85.0,0.0,0.0,1.0000000000792701,84.99999999801824,4.9544723879080266e-08,4.9544723879080266e-08,84.99999999801824,0.0,0.0,1.0977036858592886,82.77481648467807,50.67814620619447,50.67814620619447,118.64514420772613,5.066044164721448e-16,7.462056358105962e-11
1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.0,1484.0,0.0,1.000031820466391,1483.9544994181663,65.06203085416928,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,-7.041085646540897e-59,0.0,1.000031820466391,1483.9544994181663,65.06203085416928,65.06203085416928,1483.9544994181663,-13.121105866634037,0.0,1.0,1543.5038721561432,0.0,1.0,1543.5038721561432,0.0,1.0,1543.5038721561432,0.0,1.0,1543.5038721561432,0.0,1.0000317805549237,1543.4644135429985,54.729857438243926,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,0.0,0.0,1.0,1484.0,0.0,0.0,1484.0,-6.313893717655164e-98,0.0,1.0,1484.0,0.0,0.0,1484.0,-1.9826730450530804e-05,0.0
1.0,1355.0,0.0,1.0,1355.0,0.0,1.0,1355.0,0.0,1.0,1355.0,0.0,1.0000911292113035,1355.0117504510167,1.5210639671422541,1.0,1355.0,0.0,0.0,1355.0,0.0,0.0,1.0,1355.0,0.0,0.0,1355.0,0.0,0.0,1.0,1355.0,0.0,0.0,1355.0,0.0,0.0,1.0,1355.0,0.0,0.0,1355.0,-2.7802096773324503e-99,0.0,1.0000911292113035,1355.0117504510167,1.5210639671422541,1.5210639671422541,1355.0117504510167,3.3874027460108787,0.0,1.0,1342.1772799491882,0.0,1.0,1342.1772799491882,0.0,1.0,1342.1772799491882,0.0,1.0,1342.1772799491882,0.0,1.0000911292076666,1342.1956214147428,3.696551652159542,1.0,1355.0,0.0,0.0,1355.0,0.0,0.0,1.0,1355.0,0.0,0.0,1355.0,0.0,0.0,1.0,1355.0,0.0,0.0,1355.0,0.0,0.0,1.0,1355.0,0.0,0.0,1355.0,-2.4930741219001145e-138,0.0,1.000091126311622,1355.01175422308,1.5161566156893969,1.5161566156893969,1355.01175422308,3.3896861497896604,0.0
