HT_MI_5_weight,HT_MI_5_mean,HT_MI_5_std,HT_MI_3_weight,HT_MI_3_mean,HT_MI_3_std,HT_MI_1_weight,HT_MI_1_mean,HT_MI_1_std,HT_MI_0.1_weight,HT_MI_0.1_mean,HT_MI_0.1_std,HT_MI_0.01_weight,HT_MI_0.01_mean,HT_MI_0.01_std,HT_H_5_weight,HT_H_5_mean,HT_H_5_std,HT_H_5_radius,HT_H_5_magnitude,HT_H_5_covariance,HT_H_5_pcc,HT_H_3_weight,HT_H_3_mean,HT_H_3_std,HT_H_3_radius,HT_H_3_magnitude,HT_H_3_covariance,HT_H_3_pcc,HT_H_1_weight,HT_H_1_mean,HT_H_1_std,HT_H_1_radius,HT_H_1_magnitude,HT_H_1_covariance,HT_H_1_pcc,HT_H_0.1_weight,HT_H_0.1_mean,HT_H_0.1_std,HT_H_0.1_radius,HT_H_0.1_magnitude,HT_H_0.1_covariance,HT_H_0.1_pcc,HT_H_0.01_weight,HT_H_0.01_mean,HT_H_0.01_std,HT_H_0.01_radius,HT_H_0.01_magnitude,HT_H_0.01_covariance,HT_H_0.01_pcc,HT_jit_5_weight,HT_jit_5_mean,HT_jit_5_std,HT_jit_3_weight,HT_jit_3_mean,HT_jit_3_std,HT_jit_1_weight,HT_jit_1_mean,HT_jit_1_std,HT_jit_0.1_weight,HT_jit_0.1_mean,HT_jit_0.1_std,HT_jit_0.01_weight,HT_jit_0.01_mean,HT_jit_0.01_std,HT_Hp_5_weight,HT_Hp_5_mean,HT_Hp_5_std,HT_Hp_5_radius,HT_Hp_5_magnitude,HT_Hp_5_covariance,HT_Hp_5_pcc,HT_Hp_3_weight,HT_Hp_3_mean,HT_Hp_3_std,HT_Hp_3_radius,HT_Hp_3_magnitude,HT_Hp_3_covariance,HT_Hp_3_pcc,HT_Hp_1_weight,HT_Hp_1_mean,HT_Hp_1_std,HT_Hp_1_radius,HT_Hp_1_magnitude,HT_Hp_1_covariance,HT_Hp_1_pcc,HT_Hp_0.1_weight,HT_Hp_0.1_mean,HT_Hp_0.1_std,HT_Hp_0.1_radius,HT_Hp_0.1_magnitude,HT_Hp_0.1_covariance,HT_Hp_0.1_pcc,HT_Hp_0.01_weight,HT_Hp_0.01_mean,HT_Hp_0.01_std,HT_Hp_0.01_radius,HT_Hp_0.01_magnitude,HT_Hp_0.01_covariance,HT_Hp_0.01_pcc,protocol,time
1.0,90.0,0.0,1.0,90.0,0.0,1.0,90.0,0.0,1.0,90.0,0.0,1.000005585244388,90.0,0.0,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.000005585244388,90.0,0.0,0.0,90.0,0.0,0.0,1.0,1744.9948160648346,0.0,1.0,1744.9948160648346,0.0,1.0,1744.9948160648346,0.0,1.0,1744.9948160648346,0.0,1.000005585244388,1748.8637395340502,2680020.384194142,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.0,90.0,0.0,0.0,90.0,0.0,0.0,1.000005585244388,90.0,0.0,0.0,90.0,0.0,0.0,MLDv2 - Multicast Listener Report,1622094433.372432
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000000000884213,60.00000000123789,1.7330421542283148e-08,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,1.5195723383995537e-225,0.0,1.0000000000884213,60.00000000123789,1.7330421542283148e-08,1.7348788000168094e-08,80.72174428336625,3.4969595451012673e-19,9.402912518491815e-11,1.0,3356.7892479896545,0.0,1.0,3356.7892479896545,0.0,1.0,3356.7892479896545,0.0,1.0,3356.7892479896545,0.0,1.0000000000884213,3356.789247730435,0.0007711257785558701,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,ARP,1622094433.749264
1.0,42.0,0.0,1.0,42.0,0.0,1.0,42.0,0.0,1.0,42.0,0.0,1.0000048958172032,42.000058749518814,0.0007049907742384676,1.0,42.0,0.0,0.0,42.0,0.0,0.0,1.0,42.0,0.0,0.0,42.0,0.0,0.0,1.0,42.0,0.0,9.094947017729282e-13,73.2393336944022,0.0,0.0,1.0,42.0,0.0,0.0,73.23933369440222,3.422146595363699e-226,0.0,1.0000048958172032,42.000058749518814,0.0007049907742384676,0.0007049907744514799,73.23936738606895,3.8606505500403796e-14,1.104496166254797e-08,1.0,1764.0023040771484,0.0,1.0,1764.0023040771484,0.0,1.0,1764.0023040771484,0.0,1.0,1764.0023040771484,0.0,1.0000048958172032,1764.0028730767426,0.0661624725908041,1.0,42.0,0.0,0.0,42.0,0.0,0.0,1.0,42.0,0.0,0.0,42.0,0.0,0.0,1.0,42.0,0.0,9.094947017729282e-13,73.2393336944022,0.0,0.0,1.0,42.0,0.0,0.0,73.23933369440222,0.0,0.0,1.0,42.0,0.0,0.0,73.23933369440222,0.0,0.0,ARP,1622094451.575056
1.0,60.0,0.0,1.0,60.0,0.0,1.0000000128433781,59.99999999999999,4.547473508864641e-13,1.1625054484774509,60.0,0.0,1.8338478104251172,60.00000000056286,7.880771590862423e-09,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000128433781,59.99999999999999,4.547473508864641e-13,4.547473508864641e-13,73.2393336944022,0.0,0.0,1.1625054484774509,60.0,0.0,0.0,73.23933369440222,1.4343643899342815e-226,0.0,1.8338478104251172,60.00000000056286,7.880771590862423e-09,0.000704990774509889,73.23936738551593,3.661233354772099e-14,1.553285625089873e-08,1.0,26.214400053024292,0.0,1.0,26.214400053024292,0.0,1.0000000128433781,26.214442828855567,0.14246810593249393,1.1625054484774509,491.79205395608744,1333878.672037007,1.8338478104251172,1540.6217180457734,2750417.3980058953,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1622094459.963664
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000000000000084,60.0,0.0,1.0706705739314764,60.00000000003715,5.206857167650014e-10,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000000000084,60.0,0.0,0.0,60.0,1.7837852908205173e-240,0.0,1.0706705739314764,60.00000000003715,5.206857167650014e-10,0.0007049907744660336,73.23936738508525,5.5111587245443504e-15,9.09627056922525e-09,1.0,469.76204800605774,0.0,1.0,469.76204800605774,0.0,1.0,469.76204800605774,0.0,1.0000000000000084,469.7620480060579,1.123407855629921e-08,1.0706705739314764,540.445103396185,252239.3124609674,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000000000073,59.99999999999999,4.547473508864641e-13,4.547473508864641e-13,59.99999999999999,0.0,0.0,1.0385367714429332,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1622094929.725712
2.0,60.0,0.0,2.0,60.0,0.0,2.0,60.0,0.0,2.0000000000000084,60.0,0.0,2.0706705739314764,60.000000000019206,2.6921043172478676e-10,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0000000000000084,60.0,0.0,0.0,60.0,8.918926454102641e-241,0.0,2.0706705739314764,60.000000000019206,2.6921043172478676e-10,0.0007049907744658927,73.23936738507055,3.43106694103329e-15,7.875742932977317e-09,2.0,234.88102400302887,55169.095436711425,2.0,234.88102400302887,55169.095436711425,2.0,234.88102400302887,55169.095436711425,2.0000000000000084,234.88102400302995,55169.09543671707,2.0706705739314764,279.4450630227568,203359.2067810431,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.000000000000007,60.0,0.0,0.0,60.0,0.0,0.0,2.038536771442933,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1622094929.725712
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0000000000000002,59.99999999999999,4.547473508864641e-13,1.050115091682452,60.000000000000924,1.1823431123048067e-11,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000000000002,59.99999999999999,4.547473508864641e-13,4.547473508864641e-13,59.99999999999999,1.2300358013141598e-256,0.0,1.050115091682452,60.000000000000924,1.1823431123048067e-11,0.0007049907744658413,73.23936738505557,2.1811218004945755e-16,2.38900158999024e-09,1.0,536.8709118366241,0.0,1.0,536.8709118366241,0.0,1.0,536.8709118366241,0.0,1.0000000000000002,536.870911836624,1.1641532182693481e-10,1.050115091682452,524.5856679458135,12716.610526361328,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000000000002,59.99999999999999,4.547473508864641e-13,4.547473508864641e-13,59.99999999999999,0.0,0.0,1.0493373781832152,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1622095466.596624
2.0,60.0,0.0,2.0,60.0,0.0,2.0,60.0,0.0,2.0,60.0,0.0,2.0501150916824518,60.000000000000476,5.9117155615240335e-12,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,6.1501790065708e-257,0.0,2.0501150916824518,60.000000000000476,5.9117155615240335e-12,0.0007049907744658412,73.23936738505522,1.2540417141226865e-16,1.9425110637132542e-09,2.0,268.4354559183121,72057.59399407207,2.0,268.4354559183121,72057.59399407207,2.0,268.4354559183121,72057.59399407207,2.0,268.4354559183121,72057.59399407207,2.0501150916824518,268.7045859157769,75270.1543135672,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,60.0,0.0,0.0,2.049337378183215,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,TCP,1622095466.596624
3.0,60.0,0.0,3.0,60.0,0.0,3.0,60.0,0.0,3.0,60.0,0.0,3.0501150916824518,60.00000000000032,4.092726157978177e-12,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,4.100119337713867e-257,0.0,3.0501150916824518,60.00000000000032,4.092726157978177e-12,0.0007049907744658412,73.23936738505508,9.045840831434893e-17,1.6840340997053726e-09,3.0,178.95697061220804,64051.19466139741,3.0,178.95697061220804,64051.19466139741,3.0,178.95697061220804,64051.19466139741,3.0,178.95697061220804,64051.19466139741,3.0501150916824518,180.6080460020785,66503.29034425667,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.0,60.0,0.0,0.0,60.0,0.0,0.0,3.049337378183215,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,TCP,1622095466.596624
4.0,60.0,0.0,4.0,60.0,0.0,4.0,60.0,0.0,4.0,60.0,0.0,4.050115091682452,60.00000000000024,2.7284841053187847e-12,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,3.0750895032854e-257,0.0,4.050115091682452,60.00000000000024,2.7284841053187847e-12,0.0007049907744658412,73.23936738505502,7.163206276572024e-17,1.633258874211841e-09,4.0,134.21772795915604,54043.19549555406,4.0,134.21772795915604,54043.19549555406,4.0,134.21772795915604,54043.19549555406,4.0,134.21772795915604,54043.19549555406,4.050115091682452,136.014733981641,56148.53892041044,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.0,60.0,0.0,0.0,60.0,0.0,0.0,4.049337378183215,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,TCP,1622095466.596624
5.0,60.0,0.0,5.0,60.0,0.0,5.0,60.0,0.0,5.0,60.0,0.0,5.050115091682452,60.000000000000185,3.183231456205249e-12,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,2.46007160262832e-257,0.0,5.050115091682452,60.000000000000185,3.183231456205249e-12,0.0007049907744658412,73.23936738505498,5.959906525398338e-17,1.2580955393778986e-09,5.0,107.37418236732483,46116.86015620612,5.0,107.37418236732483,46116.86015620612,5.0,107.37418236732483,46116.86015620612,5.0,107.37418236732483,46116.86015620612,5.050115091682452,109.08173710684551,47968.16783666857,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.0,60.0,0.0,0.0,60.0,0.0,0.0,5.049337378183215,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1622095466.596624
6.0,60.0,0.0,6.0,60.0,0.0,6.0,60.0,0.0,6.0,60.0,0.0,6.050115091682452,60.000000000000156,2.7284841053187847e-12,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,2.0500596688569333e-257,0.0,6.050115091682452,60.000000000000156,2.7284841053187847e-12,0.0007049907744658412,73.23936738505495,5.126731570736239e-17,1.1689290396386622e-09,6.0,89.47848530610402,40031.99666337338,6.0,89.47848530610402,40031.99666337338,6.0,89.47848530610402,40031.99666337338,6.0,89.47848530610402,40031.99666337338,6.050115091682452,91.05204090208927,41681.33651667663,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.0,60.0,0.0,0.0,60.0,0.0,0.0,6.049337378183215,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1622095466.596624
7.0,60.0,0.0,7.0,60.0,0.0,7.0,60.0,0.0,7.0,60.0,0.0,7.050115091682452,60.000000000000135,1.8189894035458565e-12,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,1.7571940018773714e-257,0.0,7.050115091682452,60.000000000000135,1.8189894035458565e-12,0.0007049907744658412,73.23936738505493,4.5121240321316943e-17,1.2600106845464833e-09,7.0,76.69584454808917,35293.51542566795,7.0,76.69584454808917,35293.51542566795,7.0,76.69584454808917,35293.51542566795,7.0,76.69584454808917,35293.51542566795,7.050115091682452,78.13706863312444,36778.32479303753,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.0,60.0,0.0,0.0,60.0,0.0,0.0,7.049337378183215,60.0,0.0,0.0,60.0,0.0,0.0,TCP,1622095466.596624
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.000118326945643,53.99858025159842,0.017034965133916558,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,2.3764399403337757e-265,0.0,1.000118326945643,53.99858025159842,0.017034965133916558,0.017034965133916558,80.72079452773202,-7.642922082701291e-17,-3.8834589296427085e-10,1.0,1304.4940798282623,0.0,1.0,1304.4940798282623,0.0,1.0,1304.4940798282623,0.0,1.0,1304.4940798282623,0.0,1.000118326945643,1304.5484456673198,24.97863328247331,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,80.72174428244227,0.0,0.0,TCP,1622095756.069136
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0000089044300335,53.99999998735806,1.5170417100307532e-07,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,7.4383096e-316,0.0,1.0000089044300335,53.99999998735806,1.5170417100307532e-07,1.5170417100920948e-07,80.72174427398535,-3.0322841081862255e-21,-6.665387655220847e-12,1.0,1677.7216000556946,0.0,1.0,1677.7216000556946,0.0,1.0,1677.7216000556946,0.0,1.0,1677.7216000556946,0.0,1.0000089044300335,1677.7182771910393,1.2402152619324625,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,4.547473508864641e-13,80.72174428244226,0.0,0.0,TCP,1622097433.790736
2.0,54.0,0.0,2.0,54.0,0.0,2.0,54.0,0.0,2.0,54.0,0.0,2.0000089044300333,53.99999999367901,7.585140338051133e-08,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,3.7191548e-316,0.0,2.0000089044300333,53.99999999367901,7.585140338051133e-08,7.585140339277977e-08,80.72174427821385,-1.942828064250838e-21,-6.0395814396830165e-12,2.0,838.8608000278473,703687.44182336,2.0,838.8608000278473,703687.44182336,2.0,838.8608000278473,703687.44182336,2.0,838.8608000278473,703687.44182336,2.0000089044300333,838.8628733601455,703685.2745016608,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,4.547473508864641e-13,80.72174428244226,0.0,0.0,TCP,1622097433.790736
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0000000000000002,53.99999999999999,9.094947017729282e-13,1.0484049132234918,53.999999999708166,3.50200934917666e-09,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0000000000000002,53.99999999999999,9.094947017729282e-13,9.094947017729282e-13,53.99999999999999,0.0,0.0,1.0484049132234918,53.999999999708166,3.50200934917666e-09,3.50200934917666e-09,53.999999999708166,-1.2728031763475423e-22,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0,536.8709120750427,0.0,1.0000000000000002,536.8709120750427,1.1641532182693481e-10,1.0484049132234918,550.8138977438646,36505.45104708115,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,TCP,1622097970.661648
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0000000083040046,54.0,0.0,1.163101443941398,53.99999999995907,4.911271389573812e-10,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0000000083040046,54.0,0.0,0.0,54.0,0.0,0.0,1.163101443941398,53.99999999995907,4.911271389573812e-10,4.911271389573812e-10,53.99999999995907,-2.2598987434012068e-23,0.0,1.0,268.43545603752136,0.0,1.0,268.43545603752136,0.0,1.0,268.43545603752136,0.0,1.0000000083040046,268.4354582666106,0.0005983665760140866,1.163101443941398,308.03331899275554,14732.742963196506,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,TCP,1622098239.097104
2.0,54.0,0.0,2.0,54.0,0.0,2.0,54.0,0.0,2.0000000083040046,54.0,4.547473508864641e-13,2.163101443941398,53.999999999977994,2.637534635141492e-10,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0000000083040046,54.0,4.547473508864641e-13,4.547473508864641e-13,54.0,0.0,0.0,2.163101443941398,53.999999999977994,2.637534635141492e-10,2.637534635141492e-10,53.999999999977994,-1.352489851558182e-23,0.0,2.0,134.21772801876068,18014.398514518016,2.0,134.21772801876068,18014.398514518016,2.0,134.21772801876068,18014.398514518016,2.0000000083040046,134.2177296905776,18014.39911288461,2.163101443941398,165.62977159763824,31508.075163945152,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,TCP,1622098239.097104
3.0,54.0,0.0,3.0,54.0,0.0,3.0,54.0,0.0,3.0000000083040046,54.0,0.0,3.163101443941398,53.99999999998495,1.8098944565281272e-10,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0000000083040046,54.0,0.0,0.0,54.0,0.0,0.0,3.163101443941398,53.99999999998495,1.8098944565281272e-10,1.8098944565281272e-10,53.99999999998495,-9.891377173083966e-24,0.0,3.0,89.47848534584045,16012.79867957157,3.0,89.47848534584045,16012.79867957157,3.0,89.47848534584045,16012.79867957157,3.0000000083040046,89.47848658422338,16012.799189291258,3.163101443941398,113.26667969779248,27477.93540968784,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,TCP,1622098239.097104
1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0,54.0,0.0,1.0018527983464196,53.99999999999997,4.547473508864641e-13,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0018527983464196,53.99999999999997,4.547473508864641e-13,4.547473508864641e-13,53.99999999999997,-2.212275788757654e-26,0.0,1.0,1073.7418239116669,0.0,1.0,1073.7418239116669,0.0,1.0,1073.7418239116669,0.0,1.0,1073.7418239116669,0.0,1.0018527983464196,1071.9655482333299,1753.7304028139915,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,TCP,1622099312.838928
2.0,54.0,0.0,2.0,54.0,0.0,2.0,54.0,0.0,2.0,54.0,0.0,2.0018527983464196,53.999999999999986,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,0.0,2.0018527983464196,53.999999999999986,0.0,0.0,53.999999999999986,-1.2029983742254577e-26,0.0,2.0,536.8709119558334,288230.37610428827,2.0,536.8709119558334,288230.37610428827,2.0,536.8709119558334,288230.37610428827,2.0,536.8709119558334,288230.37610428827,2.0018527983464196,536.4788485525141,288154.9648367119,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,TCP,1622099312.838928
3.0,54.0,0.0,3.0,54.0,0.0,3.0,54.0,0.0,3.0,54.0,0.0,3.0018527983464196,53.99999999999999,0.0,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0,54.0,0.0,0.0,54.0,0.0,0.0,3.0018527983464196,53.99999999999999,0.0,0.0,53.99999999999999,-8.342018467096674e-27,0.0,3.0,357.913941303889,256204.77875936733,3.0,357.913941303889,256204.77875936733,3.0,357.913941303889,256204.77875936733,3.0,357.913941303889,256204.77875936733,3.0018527983464196,357.76294054795267,256100.52349642056,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,1.0,54.0,0.0,0.0,54.0,0.0,0.0,TCP,1622099312.838928
1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.000000000002295,59.99999999999999,4.547473508864641e-13,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.000000000002295,59.99999999999999,4.547473508864641e-13,6.431098710768743e-13,80.72174428244224,-2.2165116218672543e-27,-4.8741606026873724e-15,1.0,4148.23219203949,0.0,1.0,4148.23219203949,0.0,1.0,4148.23219203949,0.0,1.0,4148.23219203949,0.0,1.000000000002295,4148.232192030148,3.810599446296692e-05,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0,60.0,0.0,0.0,60.0,0.0,0.0,1.0000000000022946,60.00000000000001,0.0,0.0,60.00000000000001,0.0,0.0,TCP,1622099614.828816
